InventoryID,ProductID,SupplierID,WarehouseID,DateID,QuantityReceived,QuantitySold,CurrentStock,PurchaseCost,SellingPrice,DeliveryDays,OrderStatus
40085,780,475,72,20220325,126,124,246,226.07,273.29,7,Pending
40086,1626,438,62,20230217,490,315,338,118.15,157.62,15,Pending
40087,684,394,36,20231219,161,15,208,176.96,196.17,12,Pending
40088,759,205,22,20250405,478,269,237,719.8,979.24,10,Delivered
40089,1670,156,71,20230301,355,296,202,1447.91,1957.37,13,Delivered
40090,1193,255,82,20220718,141,16,147,413.76,540.18,9,Pending
40091,818,178,69,20240819,296,88,443,330.18,482.09,3,Delayed
40092,933,446,68,20250102,230,70,432,1284.52,1478.15,16,Delivered
40093,697,276,1,20240327,132,98,180,924.95,1277.21,17,Pending
40094,1081,105,63,20240411,203,135,126,248.19,337.53,10,Delayed
40095,463,157,16,20240911,71,64,179,1458.27,1988.02,9,Pending
40096,1410,385,4,20250908,414,153,323,515.62,707.77,16,Pending
40097,1831,343,3,20231125,19,8,291,1363.72,1819.27,9,Delivered
40098,1404,365,41,20250312,189,137,115,1410.04,1575.1,14,Delayed
40099,455,366,35,20250923,499,22,557,23.7,34.66,19,Pending
40100,1258,266,24,20220503,153,107,180,544.19,684.82,2,Delivered
40101,1059,269,92,20231126,261,167,254,46.69,60.96,11,Delayed
40102,395,443,60,20220124,294,79,466,801.7,886.67,6,Pending
40103,996,485,88,20230426,260,200,253,1386.56,1529.22,11,Pending
40104,1642,336,59,20230123,451,354,375,804.19,981.24,13,Pending
40105,363,80,87,20250731,101,73,246,599.14,768.76,13,Pending
40106,1836,328,9,20220725,212,107,354,451.93,533.49,12,Pending
40107,646,214,70,20240802,346,139,376,1258.31,1795.62,17,Delayed
40108,1907,246,56,20230806,136,127,174,849.52,1157.37,10,Delivered
40109,1399,298,71,20220513,289,76,320,1159.99,1597.38,7,Delivered
40110,1041,336,8,20240229,167,74,196,1360.99,1741.28,16,Delayed
40111,1148,262,43,20220908,253,242,183,1314.19,1902.19,15,Delivered
40112,662,12,96,20240530,400,276,275,1050.56,1424.37,16,Delivered
40113,763,28,90,20220325,127,100,220,759.15,934.56,12,Delayed
40114,1813,128,79,20241117,451,439,306,125.9,185.0,9,Delayed
40115,835,364,59,20220126,136,118,216,1376.63,1696.21,10,Pending
40116,765,315,87,20220411,324,211,369,1497.61,2042.39,16,Delayed
40117,646,340,42,20230923,278,175,176,1076.99,1600.88,7,Pending
40118,1236,381,24,20250815,363,257,171,357.87,489.64,15,Pending
40119,914,254,17,20240706,186,155,110,848.76,1045.33,16,Delivered
40120,1749,90,68,20231130,443,104,436,435.36,635.99,5,Delayed
40121,1984,479,87,20250705,333,26,560,1156.34,1691.57,13,Pending
40122,998,450,50,20241225,271,103,393,706.91,786.78,14,Delayed
40123,1011,157,36,20250812,328,313,217,1378.07,1696.88,12,Delivered
40124,1694,360,48,20251127,264,204,251,62.38,82.7,4,Pending
40125,743,19,47,20220628,96,93,58,219.99,318.04,19,Delayed
40126,171,165,78,20240214,180,54,303,727.85,1048.2,20,Delayed
40127,20,111,26,20220906,14,9,97,1390.73,1791.5,11,Delayed
40128,1387,338,14,20221121,487,324,359,182.6,234.87,19,Pending
40129,1113,24,2,20220606,409,69,444,727.66,940.18,6,Delivered
40130,601,71,1,20240621,491,337,358,396.56,520.11,18,Delayed
40131,1839,151,23,20240619,444,352,201,40.93,51.24,7,Delivered
40132,356,405,100,20250515,361,339,253,1126.46,1577.32,15,Pending
40133,583,20,51,20240504,456,87,624,1425.59,1721.84,11,Delivered
40134,640,125,26,20250111,238,74,344,1230.11,1472.05,20,Delayed
40135,1536,129,57,20240523,195,29,394,1367.27,2016.24,9,Pending
40136,1851,19,71,20250320,447,83,591,1045.13,1259.35,13,Delivered
40137,1934,480,70,20230616,342,217,351,941.89,1338.48,20,Pending
40138,1667,422,79,20220725,254,190,270,192.65,284.44,5,Delayed
40139,126,384,86,20250106,496,468,266,1460.32,1898.16,11,Delayed
40140,1678,153,79,20221122,147,36,366,823.43,1075.18,9,Delivered
40141,1211,377,45,20231209,73,15,169,47.86,57.14,11,Delivered
40142,1193,135,43,20250723,38,28,197,507.62,587.93,7,Delivered
40143,1982,161,2,20220813,15,10,187,1129.47,1483.9,14,Pending
40144,1615,146,87,20230808,311,209,402,286.66,330.73,7,Delivered
40145,1263,268,11,20220520,219,17,489,1342.32,1792.8,19,Pending
40146,1010,290,81,20221024,30,16,119,80.37,104.55,17,Delivered
40147,1564,141,46,20240217,229,29,207,1022.28,1132.21,20,Delivered
40148,1403,480,86,20231007,429,292,366,387.25,544.68,9,Pending
40149,559,22,63,20240723,246,114,429,1346.98,1850.6,12,Delivered
40150,1558,500,88,20230301,38,25,18,543.48,668.26,17,Pending
40151,1950,43,25,20220603,440,122,427,972.66,1163.32,15,Delivered
40152,624,247,58,20221106,132,123,115,1048.89,1228.59,13,Delivered
40153,337,350,29,20240915,74,4,115,629.21,874.32,5,Delivered
40154,270,52,10,20240313,261,211,209,438.07,579.09,9,Delivered
40155,629,428,60,20240211,452,88,374,1151.14,1447.48,18,Delayed
40156,1823,320,27,20250324,286,115,364,392.58,572.29,5,Delivered
40157,784,317,74,20251111,263,124,289,622.13,758.27,12,Delayed
40158,1570,134,27,20241121,299,47,546,1200.84,1674.76,17,Pending
40159,1943,4,21,20230703,231,97,164,270.1,339.74,17,Pending
40160,998,331,78,20231217,340,266,296,1030.95,1435.8,17,Delayed
40161,130,298,8,20241209,57,14,65,1040.16,1458.91,10,Pending
40162,1100,128,4,20250616,290,285,58,900.75,1265.08,6,Pending
40163,1839,389,42,20250118,44,9,116,1158.75,1656.42,13,Delivered
40164,306,325,41,20241024,447,243,370,221.43,278.67,16,Delayed
40165,1410,148,25,20230327,296,25,566,1078.38,1467.76,9,Delivered
40166,1192,470,64,20230826,186,110,322,1481.72,1751.15,14,Delivered
40167,1747,488,93,20250903,228,126,342,249.93,356.71,14,Delayed
40168,939,384,24,20231013,217,164,306,837.17,1188.36,20,Pending
40169,993,241,69,20251013,251,94,217,414.65,585.44,6,Delayed
40170,321,280,41,20230415,152,49,181,1108.74,1359.57,17,Pending
40171,1209,399,25,20230701,488,152,540,664.31,989.69,14,Pending
40172,502,219,41,20240726,119,44,78,549.08,662.08,3,Delivered
40173,40,217,48,20221216,94,89,237,1063.38,1524.01,3,Delayed
40174,1545,473,4,20230906,168,17,336,962.8,1138.69,7,Delivered
40175,669,291,59,20241003,154,107,122,234.75,310.65,20,Pending
40176,967,199,87,20230710,278,31,422,1221.83,1702.55,14,Delivered
40177,848,151,7,20240708,425,244,467,1113.55,1619.95,17,Delivered
40178,318,209,93,20230511,144,8,324,1273.39,1438.88,13,Delayed
40179,1733,16,51,20231224,55,29,203,912.85,1074.24,11,Delayed
40180,1629,144,14,20231129,304,110,311,598.46,806.62,6,Delivered
40181,584,477,30,20221226,331,188,341,177.24,199.41,8,Delivered
40182,1722,206,58,20250108,361,173,287,1048.9,1355.54,8,Delayed
40183,1173,224,15,20221105,220,211,20,735.41,940.34,8,Pending
40184,1974,10,58,20230104,178,157,126,701.07,823.27,2,Delivered
40185,101,2,75,20241221,181,99,270,280.39,324.71,16,Delivered
40186,716,287,76,20220319,127,32,277,889.1,1273.31,13,Pending
40187,526,95,10,20240215,315,291,262,451.89,638.79,10,Delayed
40188,1613,140,83,20240509,153,24,202,860.72,1156.77,7,Delivered
40189,1032,482,32,20241210,267,192,192,1375.35,1736.01,15,Delivered
40190,932,163,38,20220314,356,154,412,1121.15,1291.0,7,Delivered
40191,15,59,32,20240702,87,19,71,1297.26,1778.59,12,Delayed
40192,71,388,68,20251026,181,62,405,471.34,562.24,12,Delivered
40193,507,190,61,20240224,233,99,208,114.05,163.53,7,Pending
40194,1899,290,51,20241105,194,108,252,709.57,1025.42,10,Delayed
40195,398,313,72,20240128,41,34,51,508.41,618.52,5,Delivered
40196,1517,459,91,20220128,431,239,377,373.17,515.23,10,Delivered
40197,1989,393,68,20251026,165,23,295,214.57,279.8,4,Pending
40198,1623,4,29,20251110,202,64,255,523.48,733.54,19,Pending
40199,852,251,57,20240830,137,48,193,365.36,509.03,2,Delivered
40200,1472,76,14,20251128,333,42,452,879.3,1188.18,5,Delayed
40201,1430,111,62,20251022,77,32,94,1338.33,1662.01,19,Pending
40202,1888,470,81,20230912,245,223,308,1282.31,1555.48,4,Pending
40203,1481,180,1,20230523,119,38,235,542.26,692.23,16,Delivered
40204,1707,479,53,20221109,239,145,389,780.87,1139.76,5,Delayed
40205,242,260,60,20220726,393,371,43,1291.0,1514.86,7,Delivered
40206,504,415,54,20240423,404,4,535,281.42,365.9,11,Delivered
40207,1228,117,77,20230715,206,182,24,896.03,985.83,3,Pending
40208,1530,370,5,20240903,258,159,228,622.82,830.68,13,Pending
40209,320,38,19,20251231,154,41,282,99.79,140.91,20,Delivered
40210,1862,406,52,20250513,367,229,246,731.78,823.83,9,Delivered
40211,917,164,46,20240521,208,164,64,83.67,97.57,15,Delivered
40212,906,429,95,20240423,247,77,382,273.59,327.62,9,Pending
40213,1359,57,74,20250224,292,118,307,436.49,531.15,12,Delivered
40214,1016,430,41,20231125,59,40,81,372.22,435.23,14,Pending
40215,1825,262,33,20220905,393,77,540,1201.16,1576.21,4,Delivered
40216,564,196,70,20220410,286,241,60,566.79,789.87,6,Pending
40217,1561,126,67,20240427,312,73,450,879.76,987.0,8,Delivered
40218,741,495,51,20240611,216,153,268,604.74,832.74,20,Delayed
40219,30,216,2,20240620,26,23,283,1260.53,1714.69,7,Delivered
40220,690,237,38,20230516,402,344,348,650.58,913.99,5,Delivered
40221,990,266,84,20240122,256,182,179,24.35,35.06,8,Delivered
40222,205,144,64,20221018,38,2,59,685.67,839.41,9,Delivered
40223,967,62,14,20240307,100,46,193,1029.54,1232.71,8,Pending
40224,1922,433,86,20250221,385,255,302,763.96,847.08,9,Delayed
40225,1612,27,89,20240916,252,3,442,1163.3,1713.95,15,Delayed
40226,271,70,22,20241231,446,261,188,1468.3,1945.82,6,Delayed
40227,1159,253,24,20231206,382,25,545,1140.05,1656.04,19,Pending
40228,1057,288,90,20221104,73,12,304,480.82,552.67,17,Delivered
40229,1378,418,32,20221223,352,203,234,431.87,606.67,3,Delayed
40230,364,376,20,20230529,404,268,432,1375.25,1549.53,16,Delivered
40231,1406,298,21,20230726,418,334,311,1258.76,1566.02,10,Pending
40232,1452,12,31,20240521,48,47,215,1393.27,1826.91,6,Delivered
40233,414,453,32,20250828,100,54,236,929.43,1039.31,18,Delayed
40234,1556,97,21,20240226,23,3,293,259.9,305.64,7,Pending
40235,40,1,34,20250219,298,146,336,1167.27,1403.54,13,Pending
40236,1594,186,78,20250516,408,105,337,1312.55,1581.59,13,Delivered
40237,207,114,37,20231024,292,5,343,1163.01,1337.13,14,Pending
40238,638,65,99,20220123,413,177,396,60.62,70.84,8,Pending
40239,1467,7,82,20220217,320,154,190,597.75,874.83,5,Pending
40240,240,466,73,20230317,116,93,97,1423.3,1804.92,2,Delivered
40241,1913,151,61,20220907,272,48,313,1258.2,1392.13,12,Pending
40242,1197,81,37,20240610,185,118,184,1383.42,1563.14,9,Pending
40243,21,225,75,20250822,470,253,242,147.16,211.04,5,Pending
40244,572,292,43,20230404,498,447,148,1138.38,1671.64,6,Delivered
40245,332,413,8,20230626,244,14,337,1465.96,1775.95,9,Delayed
40246,1587,354,35,20221114,44,37,291,57.6,83.09,2,Delivered
40247,1569,370,63,20220811,115,90,96,803.96,971.1,16,Delivered
40248,1768,437,48,20251025,243,147,325,1458.21,1971.1,3,Pending
40249,1544,135,15,20250309,87,61,174,1008.6,1271.74,3,Delivered
40250,646,167,20,20250717,62,51,42,873.38,979.61,19,Delayed
40251,1272,157,62,20251016,142,45,355,601.11,707.01,7,Delayed
40252,16,498,90,20221203,344,61,507,513.65,578.77,19,Delivered
40253,768,132,1,20240602,137,15,293,1050.68,1361.42,15,Delayed
40254,1349,24,28,20251105,44,0,297,434.25,567.27,12,Delayed
40255,8,276,17,20250517,144,21,230,1478.19,1865.56,15,Pending
40256,1675,243,9,20221203,63,18,261,56.5,83.31,14,Delivered
40257,810,337,91,20220316,162,21,417,441.94,652.67,7,Delivered
40258,324,128,5,20250509,20,7,130,1378.58,1548.34,19,Pending
40259,364,496,28,20220412,387,40,496,816.85,1021.24,2,Pending
40260,185,359,95,20240714,227,154,225,1297.18,1469.29,5,Delayed
40261,121,270,47,20230109,92,24,147,487.9,645.62,10,Delayed
40262,797,159,60,20240617,200,93,252,482.4,675.13,13,Delayed
40263,948,256,43,20230303,412,284,350,1259.56,1567.67,10,Delayed
40264,1505,454,6,20230425,267,18,384,1420.75,2124.94,14,Delayed
40265,1409,259,23,20220607,218,136,153,418.58,473.32,20,Pending
40266,1334,91,93,20240111,57,49,105,780.05,958.89,2,Pending
40267,111,105,84,20220912,480,37,610,1337.56,1802.95,2,Pending
40268,1359,398,55,20230210,458,7,657,356.54,524.42,12,Pending
40269,659,98,99,20250625,119,63,63,977.24,1443.69,10,Delayed
40270,1723,252,39,20250310,42,17,273,249.5,286.18,10,Pending
40271,1151,45,85,20250921,64,43,90,371.21,472.53,9,Delayed
40272,918,328,44,20250829,139,20,395,65.57,73.63,18,Delivered
40273,1501,23,30,20240111,161,121,281,1294.49,1549.22,17,Pending
40274,781,217,55,20221108,54,48,223,808.39,957.66,3,Pending
40275,1932,3,89,20230509,364,194,458,777.46,1000.61,13,Delayed
40276,148,169,76,20231115,77,43,151,309.71,391.34,4,Delivered
40277,1029,415,81,20221116,101,74,239,1479.29,2192.65,8,Delayed
40278,816,162,43,20250412,272,176,267,317.46,378.95,15,Pending
40279,52,303,25,20250404,312,141,176,614.76,798.72,19,Delivered
40280,806,40,92,20240805,358,326,180,184.27,262.99,2,Delivered
40281,65,194,52,20241203,336,264,209,1406.0,1648.64,13,Pending
40282,1146,406,85,20220119,350,115,408,1221.79,1784.93,6,Delivered
40283,1674,481,33,20221108,422,111,389,996.26,1248.42,10,Pending
40284,1068,415,34,20250829,184,82,146,628.29,698.9,7,Delivered
40285,644,225,38,20240223,313,36,394,1083.43,1192.78,2,Delayed
40286,990,75,80,20231007,338,65,496,1389.68,1543.84,20,Pending
40287,1749,335,46,20230714,246,212,207,1077.1,1505.34,19,Delivered
40288,299,26,78,20230423,109,82,91,501.79,692.17,15,Pending
40289,1001,418,21,20220417,389,384,171,720.1,947.09,20,Delayed
40290,146,115,22,20220627,326,322,116,1108.35,1524.25,6,Pending
40291,132,389,46,20231214,484,255,448,469.98,572.52,12,Delayed
40292,317,237,2,20250220,258,69,348,962.1,1174.69,9,Pending
40293,1501,289,52,20240913,219,60,221,309.08,404.41,17,Pending
40294,745,433,62,20230816,76,57,296,353.91,526.75,10,Pending
40295,1539,13,29,20250625,55,13,341,284.3,326.88,8,Delivered
40296,1343,78,1,20250226,370,58,442,197.5,229.86,18,Delivered
40297,1891,96,14,20250326,459,30,651,373.46,517.57,2,Delayed
40298,163,175,10,20240725,12,11,180,632.06,842.62,14,Delayed
40299,632,380,36,20250609,418,17,507,1361.19,1679.44,20,Delivered
40300,1277,414,63,20230718,275,191,291,1246.14,1541.14,14,Delivered
40301,1634,451,89,20230605,493,135,407,1415.59,2082.66,13,Pending
40302,1245,293,12,20220730,428,373,212,1474.86,1881.65,4,Delivered
40303,966,416,63,20221201,352,317,73,483.12,564.2,15,Delivered
40304,10,255,36,20251115,82,26,275,748.84,962.62,5,Delivered
40305,303,342,78,20251029,84,84,93,784.31,1123.64,13,Delivered
40306,871,260,33,20250324,232,122,409,434.57,537.73,6,Pending
40307,509,158,36,20250607,128,92,143,437.06,618.87,17,Pending
40308,472,34,15,20241227,117,4,410,1422.43,1789.85,14,Delivered
40309,1803,373,9,20251214,107,94,62,1242.94,1681.3,12,Delivered
40310,770,484,25,20250811,451,98,591,638.7,775.56,4,Delivered
40311,413,310,75,20230204,250,158,165,148.44,193.88,15,Delivered
40312,796,292,33,20251128,489,425,161,1401.38,2021.23,7,Delayed
40313,1964,76,88,20240904,84,16,222,1004.29,1209.15,12,Delivered
40314,1166,94,23,20250220,492,187,316,824.6,941.02,15,Delayed
40315,1006,403,78,20240927,481,475,267,1458.19,1687.43,10,Pending
40316,103,213,34,20220131,253,144,190,1272.5,1409.4,8,Delivered
40317,1158,381,19,20221122,229,73,421,219.8,258.18,3,Delayed
40318,1098,15,59,20250503,204,194,300,739.33,846.76,7,Pending
40319,35,298,14,20220114,278,233,237,1352.59,1612.69,13,Delayed
40320,1970,156,64,20230213,299,180,410,1160.56,1317.95,13,Delayed
40321,1254,408,79,20250831,97,41,194,93.12,112.95,13,Pending
40322,398,39,47,20230516,101,94,273,62.96,71.57,11,Delayed
40323,673,186,18,20220610,101,59,134,678.04,846.54,15,Pending
40324,519,214,10,20250828,226,144,328,333.02,389.15,7,Delayed
40325,880,139,84,20230731,485,442,58,720.87,999.6,13,Pending
40326,1214,35,93,20220828,321,124,410,1095.33,1244.64,3,Delivered
40327,1945,148,56,20250906,196,0,211,430.99,619.94,2,Delayed
40328,541,479,42,20230505,105,3,247,422.72,552.45,7,Delivered
40329,1724,157,74,20250806,115,77,244,98.53,141.38,18,Pending
40330,1685,181,34,20251223,379,219,345,41.4,48.06,18,Delayed
40331,206,414,25,20250524,99,74,193,483.48,710.34,17,Pending
40332,1583,169,79,20250628,387,223,196,692.01,1002.12,12,Delayed
40333,1207,50,30,20251015,242,197,220,461.93,645.87,2,Delivered
40334,1401,277,5,20230108,135,4,338,1085.26,1471.28,12,Delivered
40335,1578,439,70,20221019,158,15,407,607.43,791.67,20,Delivered
40336,1348,247,53,20231026,288,231,98,583.24,855.17,12,Pending
40337,481,114,45,20240212,125,97,296,1332.37,1777.07,8,Pending
40338,428,352,68,20220212,465,217,404,525.09,636.35,9,Delivered
40339,1236,114,42,20231229,400,98,551,1000.83,1494.23,15,Delayed
40340,1167,325,5,20231016,280,177,396,1422.79,1776.74,15,Pending
40341,1072,301,66,20240601,69,34,207,1183.06,1316.45,13,Delivered
40342,1754,473,86,20250730,169,59,139,1385.97,1591.59,2,Delivered
40343,200,500,39,20250120,446,154,543,438.04,512.18,11,Delayed
40344,1973,30,24,20220729,329,314,60,1050.47,1351.03,4,Pending
40345,1598,346,70,20240601,161,155,230,1216.75,1481.41,16,Pending
40346,1903,427,83,20220913,134,102,284,1364.65,1727.53,4,Pending
40347,432,398,35,20230105,333,119,419,1033.06,1516.72,18,Delayed
40348,1370,356,39,20221109,485,78,408,1199.98,1677.05,5,Delivered
40349,1148,189,31,20241228,395,75,384,1497.06,2034.11,5,Pending
40350,1002,488,83,20250124,401,330,337,1173.97,1642.2,5,Delayed
40351,712,324,31,20240216,176,22,226,1080.59,1384.34,16,Delivered
40352,744,466,64,20250611,476,96,560,31.32,37.14,14,Delayed
40353,1000,393,92,20230111,288,181,331,1135.93,1281.14,3,Delayed
40354,1107,139,83,20240207,289,44,261,755.72,1125.54,15,Delivered
40355,1065,461,31,20240611,361,91,281,123.99,172.9,13,Delayed
40356,136,32,95,20250409,95,95,97,519.17,664.8,5,Delivered
40357,403,351,7,20240702,225,143,295,1481.63,1642.22,2,Delayed
40358,17,139,65,20250622,421,329,306,878.06,993.25,5,Pending
40359,1904,218,52,20250110,63,13,247,1121.62,1637.94,7,Delayed
40360,527,237,79,20230619,415,130,436,827.83,1130.11,9,Delayed
40361,1674,286,35,20251209,65,52,94,297.06,329.16,19,Delayed
40362,1163,335,26,20230523,128,11,223,1266.57,1842.18,5,Delivered
40363,1947,158,70,20220922,187,54,390,243.24,360.77,7,Delayed
40364,1887,99,99,20220805,355,107,365,925.29,1381.8,18,Delivered
40365,1981,152,82,20231227,123,53,90,1053.99,1372.53,12,Pending
40366,454,324,43,20240707,24,12,190,1431.48,1986.88,4,Delayed
40367,197,93,100,20220224,435,253,244,1200.05,1340.71,13,Pending
40368,5,355,2,20230125,387,224,363,507.56,588.27,8,Delivered
40369,1020,67,54,20230427,494,11,671,720.18,850.38,2,Delivered
40370,96,278,23,20230915,348,187,438,669.18,984.61,9,Delayed
40371,730,380,29,20230113,289,275,144,654.21,755.22,6,Delayed
40372,1863,308,47,20240914,334,325,39,1472.02,1754.8,6,Delivered
40373,611,61,22,20220803,199,64,218,1279.43,1836.72,18,Delivered
40374,629,6,68,20230904,99,6,305,1175.94,1495.06,15,Delivered
40375,873,233,4,20230418,318,234,239,1443.77,1652.39,3,Delayed
40376,180,359,17,20220311,215,104,225,967.98,1240.03,7,Delayed
40377,919,478,34,20240220,42,42,125,887.78,1038.9,10,Delayed
40378,1286,86,8,20221029,464,417,277,217.15,249.18,13,Delivered
40379,644,165,38,20230324,477,245,428,593.97,711.84,2,Pending
40380,839,474,25,20230402,101,79,287,1233.08,1369.69,7,Delivered
40381,1905,43,66,20231029,162,98,109,1454.65,1806.74,12,Pending
40382,370,1,52,20220911,295,49,320,584.49,770.87,13,Delayed
40383,1570,318,82,20231228,451,420,110,543.61,733.54,6,Pending
40384,1889,358,3,20221117,488,40,646,1475.52,1742.72,7,Delivered
40385,1817,411,41,20251018,167,132,328,1382.69,1648.96,17,Delayed
40386,1435,343,45,20240721,348,81,392,1358.15,1680.2,11,Delayed
40387,1639,15,34,20250207,212,7,498,530.3,710.98,18,Delayed
40388,503,4,41,20251205,113,110,140,879.44,1103.18,19,Delayed
40389,548,197,36,20231220,366,37,488,943.66,1161.2,7,Delivered
40390,939,199,28,20230425,191,26,458,626.71,938.94,15,Delayed
40391,1817,147,57,20231125,308,139,369,325.42,367.45,15,Delayed
40392,1670,67,97,20240317,157,123,201,1042.01,1513.26,14,Delivered
40393,186,480,74,20220831,18,11,202,858.77,998.84,20,Delayed
40394,233,173,99,20220721,183,100,275,687.52,806.85,17,Delayed
40395,1663,123,9,20220716,141,102,83,680.33,909.27,10,Delayed
40396,1870,295,27,20230509,284,40,264,1002.89,1403.26,6,Delayed
40397,265,82,69,20240211,187,95,229,683.45,798.69,20,Delivered
40398,1589,196,1,20220621,175,27,251,928.38,1331.74,12,Delivered
40399,415,426,48,20230216,15,9,262,990.76,1412.04,18,Delayed
40400,1907,219,86,20231001,239,194,202,144.13,203.13,4,Pending
